popularity,vote_count,release_year,cluster
69.315,7560,2012,1
21.68,371,2003,0
117.302,2051,1989,2
36.801,1621,2008,0
12.002,525,2018,0
41.972,5700,2009,0
92.26,671,2023,0
29.571,1054,2021,0
66.525,5906,2012,0
123.15,400,2024,0
125.41,871,2023,0
25.185,318,2020,0
34.719,521,1985,2
29.918,1974,2005,0
13.191,457,2019,0
46.111,936,1981,2
37.002,423,2009,0
17.899,1404,2017,0
25.36,307,2014,0
52.142,1421,2008,0
26.417,311,2023,0
26.474,587,2022,0
32.591,1326,2021,0
68.963,2473,2011,0
42.777,1552,2003,0
49.855,2976,2021,0
13.938,306,1986,2
31.398,2555,2021,0
21.657,988,2013,0
25.85,531,2000,0
16.27,355,1982,2
62.013,5125,2003,0
32.192,547,1993,2
16.276,723,2008,0
21.062,373,1978,2
97.757,1677,2021,0
32.903,1903,2009,0
21.529,378,1983,2
19.224,396,2017,0
20.395,697,2015,0
30.88,1228,1983,2
146.143,2176,2021,0
20.368,821,2013,0
28.346,473,1993,2
19.952,496,2021,0
92.173,3178,2020,0
17.732,560,2009,0
24.377,551,1966,2
55.021,1855,2017,0
121.299,3004,2023,0
39.332,1357,2014,0
50.86,3799,2013,0
28.554,2530,1997,0
32.285,1985,1993,2
25.528,873,2019,0
12.767,335,2017,0
29.212,1403,1986,2
31.015,1608,2011,0
22.414,569,2009,0
31.54,1007,1999,0
16.463,1423,2010,0
32.51,379,1986,2
25.859,559,1980,2
37.796,4764,1998,0
24.798,759,2020,0
26.535,1320,2003,0
52.818,891,1988,2
48.599,3673,2000,0
29.271,325,2017,0
129.379,5425,2017,1
18.279,2381,2013,0
12.18,381,2010,0
19.424,473,2006,0
22.282,589,1989,2
71.339,1381,1997,0
21.411,1079,1980,2
33.725,2981,2013,0
37.647,1727,2003,0
58.809,2212,2008,0
16.806,499,1991,2
90.025,5347,2000,0
56.899,1019,1989,2
49.705,1571,2006,0
15.426,659,2013,0
38.033,5631,2013,0
70.4,1475,1993,2
91.4,5162,2005,0
22.749,807,2014,0
34.698,869,2012,0
46.297,502,1980,2
26.663,303,1976,2
46.255,930,2015,0
25.013,456,1985,2
39.005,1741,2021,0
30.684,1742,2016,0
17.805,495,2020,0
29.575,1960,2009,0
56.345,467,1985,2
18.715,370,2020,0
56.176,3252,2011,0
34.873,388,1990,2
27.839,492,1988,2
40.045,4087,2007,0
45.16,1777,1969,2
19.714,1295,1984,2
25.136,1846,2020,0
21.124,726,2016,0
14.477,529,2012,0
14.367,429,1977,2
24.492,592,2014,0
43.177,1394,2009,0
159.637,892,1976,2
50.183,1177,2021,0
48.112,1260,2019,0
25.797,1546,2016,0
42.239,2431,2004,0
19.264,507,2002,0
15.626,334,2007,0
46.704,2512,1998,0
82.176,1804,2023,0
17.201,375,2013,0
31.764,855,1978,2
14.901,651,1979,2
70.851,1532,2020,0
15.013,357,1974,2
77.114,7413,1999,1
21.859,737,1995,0
19.668,1506,2018,0
22.164,1315,2018,0
18.022,683,2019,0
20.03,330,2005,0
34.994,612,2019,0
21.35,638,2007,0
43.75,1474,2019,0
32.569,708,2015,0
60.546,2867,2004,0
16.102,309,1989,2
14.302,383,2007,0
36.326,9869,2006,1
53.352,3451,2004,0
33.711,800,1993,2
75.238,3862,2006,0
39.235,425,2022,0
50.863,922,2021,0
145.342,3089,2023,0
13.27,419,2016,0
20.099,416,2008,0
15.875,398,2002,0
32.911,1251,2005,0
21.27,1262,2014,0
41.012,2042,2008,0
13.698,595,2018,0
45.549,2398,2014,0
63.938,3382,2010,0
39.427,475,1996,0
23.584,394,1963,2
20.998,304,2002,0
17.485,484,1992,2
25.785,829,1978,2
24.301,446,1996,0
66.381,3328,2019,0
51.62,6142,2011,0
37.634,401,1999,0
56.288,2060,1991,2
18.507,2243,2018,0
39.815,1268,2011,0
47.416,351,1985,2
65.557,1245,1999,0
15.773,732,2001,0
17.398,328,2018,0
37.053,1721,2018,0
50.151,858,2010,0
76.907,6130,2015,0
28.25,1877,2013,0
50.467,1040,2001,0
58.005,3850,1998,0
40.237,1229,2007,0
9.341,330,2015,0
46.33,1461,2010,0
101.783,714,1981,2
14.499,427,2008,0
37.931,361,2023,0
28.074,327,1992,2
41.358,2661,2005,0
96.771,1422,2023,0
104.833,2869,2023,0
37.6,1897,2021,0
46.842,1233,2016,0
36.243,899,2010,0
35.771,4455,2006,0
42.619,3237,1997,0
97.115,2066,1967,2
23.74,931,1994,0
26.861,3372,2008,0
33.092,1959,2008,0
18.308,484,2004,0
53.121,7001,2004,0
22.853,589,2018,0
37.929,671,2020,0
22.748,2671,2017,0
51.063,422,1992,2
25.518,1310,2021,0
20.037,598,2014,0
172.009,3689,2012,1
12.355,404,1964,2
106.785,4203,1989,2
26.16,857,1998,0
8.56,740,2017,0
63.012,6216,2016,0
64.345,2982,2008,0
148.071,1003,2024,0
16.609,402,2019,0
30.125,1098,2018,0
69.618,8208,2018,1
32.942,667,2015,0
31.479,654,2014,0
26.986,430,2008,0
29.234,1255,1998,0
16.696,465,2006,0
44.08,688,1994,0
41.244,12767,2002,1
25.297,1635,2009,0
60.489,5574,2005,0
48.504,4290,2006,0
218.139,749,2023,0
49.666,1455,2012,0
69.732,2264,2009,0
18.093,312,1986,2
20.961,1035,2000,0
15.611,343,2017,0
23.486,1955,2012,0
16.042,455,2001,0
15.801,311,2019,0
24.388,708,2014,0
24.932,554,1985,2
23.702,1253,1996,0
17.026,360,2003,0
15.235,975,2019,0
18.616,898,2021,0
45.792,2047,2011,0
68.776,1911,1981,2
20.367,849,2000,0
38.27,5568,1994,0
19.012,802,2020,0
41.208,426,1989,2
42.723,551,1991,2
24.448,733,1993,2
29.263,471,1994,0
14.843,366,2021,0
61.372,3816,2011,0
62.518,854,2007,0
81.696,4103,2006,0
53.604,393,2022,0
315.142,4515,2018,1
18.54,320,2015,0
21.678,324,2001,0
12.468,573,2002,0
20.978,763,2006,0
25.253,395,2021,0
29.044,635,2019,0
18.799,1241,2017,0
81.547,857,1981,2
22.966,313,1994,0
36.66,435,1987,2
42.408,692,1989,2
29.682,929,2018,0
25.613,302,2016,0
34.244,422,2011,0
48.786,490,1977,2
20.87,525,2003,0
45.247,844,1983,2
25.154,1156,2007,0
35.746,1647,2019,0
45.273,760,2014,0
68.75,4320,2014,0
34.702,452,2012,0
18.195,660,2007,0
13.834,300,2019,0
28.012,333,2016,0
102.641,11419,2018,1
42.716,464,2015,0
19.684,697,2014,0
19.293,1568,2012,0
200.091,11696,2012,1
29.596,343,2005,0
13.134,462,1971,2
25.106,607,1998,0
119.297,13563,2011,1
39.959,565,1985,2
28.163,463,2017,0
21.782,738,2017,0
25.134,513,2015,0
36.906,816,2002,0
16.497,1850,1996,0
46.471,495,2006,0
29.185,391,2007,0
22.083,1447,1990,2
33.722,1765,1993,2
66.715,14080,1999,1
60.926,790,2019,0
33.883,736,2013,0
19.604,371,2010,0
15.222,600,2010,0
30.532,1637,1995,0
48.368,3524,2009,0
28.255,671,1995,0
29.29,441,2015,0
51.456,5522,2017,0
17.071,935,2008,0
37.943,474,2002,0
10.469,335,2007,0
36.634,902,2007,0
56.878,627,2022,0
24.188,1896,2016,0
12.222,461,2001,0
31.756,3089,2004,0
23.359,343,2022,0
842.014,358,2023,1
363.694,10202,2015,1
34.888,2195,2020,0
45.31,803,2018,0
18.74,2878,2011,0
34.36,1314,1985,2
27.748,1017,2022,0
23.589,356,1993,2
14.206,838,1992,2
44.776,1901,1996,0
84.234,939,2023,0
49.202,3982,2013,0
13.701,423,1990,2
23.153,346,1988,2
26.544,624,1991,2
100.018,2142,1995,0
34.915,1401,2007,0
51.806,1188,1997,0
17.008,434,2022,0
54.772,3353,2022,0
22.843,468,1981,2
57.297,4489,2019,0
29.302,922,2008,0
35.774,375,2022,0
19.409,779,2022,0
13.504,431,2003,0
34.243,399,1986,2
55.602,965,2001,0
62.987,5766,2010,0
100.752,4517,2002,0
65.671,2044,2003,0
21.327,3331,2019,0
17.473,553,2017,0
25.608,347,2023,0
213.993,10106,2017,1
43.87,497,2014,0
9.886,631,2013,0
8.696,1271,2009,0
25.085,924,1988,2
22.366,365,1999,0
28.878,552,1968,2
10.534,399,2000,0
20.925,880,1972,2
49.268,696,1999,0
64.388,1457,2006,0
21.311,507,2016,0
18.532,459,2014,0
147.072,4404,2013,1
41.897,1221,2008,0
114.712,2239,1987,2
28.257,451,2020,0
228.007,5763,2018,1
64.96,3978,2015,0
86.313,16839,2013,1
94.022,4211,2011,0
20.182,540,2000,0
26.974,806,2004,0
4.556,8062,1997,0
26.441,2306,2015,0
82.118,3989,2014,0
23.565,1009,2006,0
28.022,509,2007,0
27.195,619,2017,0
38.554,3215,2017,0
29.084,1346,2011,0
31.147,600,2012,0
14.054,1466,2011,0
29.634,1260,2006,0
48.086,1202,2007,0
11.938,486,1993,2
23.443,375,1984,2
51.827,393,2021,0
17.789,1123,2019,0
15.59,413,2016,0
16.948,419,1985,2
74.628,742,2023,0
63.896,385,2022,0
15.79,302,2013,0
14.222,682,2010,0
21.217,515,1986,2
17.022,3620,2007,0
75.944,2391,2000,0
74.576,1857,1998,0
25.803,1317,1987,2
55.855,7782,2004,1
21.854,621,2022,0
33.914,5771,2014,0
24.972,738,2010,0
46.179,1965,2004,0
35.057,434,1988,2
26.049,1230,2001,0
19.105,358,2007,0
82.899,3743,2000,0
23.159,592,2021,0
43.553,664,2017,0
93.897,3877,2013,0
12.553,740,2018,0
22.205,3620,2016,0
28.925,959,1988,2
92.271,3699,2019,0
12.915,369,2015,0
5.938,357,1984,2
24.018,961,2002,0
39.513,1754,1981,2
20.694,381,2016,0
48.691,968,2012,0
52.774,3484,2009,0
23.36,575,1997,0
65.884,980,1990,2
74.679,2674,1997,0
23.256,3893,2004,0
37.604,687,2002,0
29.535,1308,1998,0
59.029,1293,2023,0
17.074,926,2018,0
22.922,626,2006,0
54.352,6772,2008,0
18.185,553,1985,2
17.497,390,2015,0
16.408,303,2007,0
18.085,343,2017,0
56.719,9988,2012,1
57.763,2026,1998,0
22.931,387,2013,0
42.135,599,2000,0
27.389,758,2019,0
56.879,1260,1994,0
54.717,781,2022,0
97.141,1824,2015,0
193.595,12575,2016,1
40.217,418,1990,2
26.574,1095,2005,0
30.582,1427,1997,0
22.707,312,2020,0
45.105,1319,2007,0
202.448,379,2024,0
62.543,331,2022,0
19.933,1028,2020,0
69.293,3353,2014,0
55.186,1474,2021,0
36.77,464,2019,0
41.229,3241,2015,0
35.346,1175,2014,0
18.636,369,1990,2
146.313,663,1982,2
21.834,353,1984,2
59.79,987,2003,0
16.732,532,1968,2
21.064,307,2020,0
33.105,721,2020,0
2.673,2168,2019,0
26.021,380,2016,0
31.655,413,2014,0
24.764,312,2013,0
73.58,3102,2011,0
104.994,1670,1987,2
13.121,697,2020,0
29.919,863,2009,0
30.746,1336,2009,0
75.153,819,1996,0
24.869,1072,1986,2
38.681,305,2022,0
13.122,317,2019,0
48.825,891,1992,2
54.893,585,2003,0
106.585,8062,2005,1
23.483,321,1993,2
14.921,694,2020,0
55.514,3209,2018,0
58.808,3975,2016,0
53.579,3232,2015,0
77.404,5805,2008,0
42.476,1648,2020,0
90.908,12790,2014,1
108.531,8515,2013,1
11.205,438,1997,0
20.564,853,1995,0
44.962,394,1981,2
38.991,2165,2010,0
62.114,6639,2008,0
18.441,941,2014,0
139.515,1512,1998,0
50.988,2477,2018,0
25.757,662,2003,0
24.147,555,2005,0
35.363,900,1995,0
25.294,415,2017,0
37.551,2536,2019,0
14.515,358,2015,0
14.521,432,1980,2
26.05,358,1971,2
13.497,514,2019,0
9.398,783,2015,0
33.378,990,2017,0
23.452,2271,2011,0
35.581,3404,2009,0
8.002,7151,2003,0
17.935,2015,2014,0
40.36,888,2014,0
23.114,355,1995,0
37.317,875,2022,0
99.6,1582,2023,0
103.415,789,2019,0
18.631,654,2017,0
15.523,511,2010,0
40.408,498,2003,0
62.289,944,2006,0
13.666,324,1984,2
1532.906,499,2024,1
32.673,609,2013,0
70.361,2613,2013,0
22.195,407,2012,0
33.913,504,1990,2
8.873,468,2019,0
60.098,317,2018,0
9.405,587,2015,0
32.431,968,2001,0
60.265,1124,2001,0
20.671,558,2021,0
99.992,3384,2012,0
29.265,3253,2008,0
83.374,2246,1993,0
25.047,1012,1991,2
25.375,348,2012,0
49.959,3141,2008,0
29.945,2041,2002,0
68.661,1933,1973,2
22.922,301,2003,0
16.812,480,1997,0
37.035,461,1990,2
28.323,411,1999,0
59.3,3638,2003,0
63.106,1392,1983,2
15.524,399,2010,0
16.837,387,2011,0
24.443,2267,2002,0
23.457,336,1983,2
39.384,1464,1990,2
16.447,439,2019,0
60.916,684,2023,0
77.543,7432,2017,1
23.932,1779,2016,0
117.461,2257,2004,0
51.772,471,1995,0
72.689,1409,1999,0
23.079,627,1997,0
33.784,1290,2018,0
27.78,1666,2009,0
58.657,1809,2008,0
20.851,368,1992,2
22.593,847,1992,2
39.924,1153,2018,0
17.722,388,2013,0
52.42,1786,1999,0
243.183,3950,1997,1
33.227,1938,2014,0
14.908,534,2014,0
43.074,1640,1979,2
48.864,869,2020,0
15.629,424,2014,0
43.106,2333,2012,0
24.727,433,2009,0
14.289,358,1995,0
44.185,885,1991,2
279.299,1137,2023,1
13.191,879,2017,0
73.194,2216,2018,0
16.268,633,2016,0
24.528,868,1996,0
9.567,302,2018,0
18.735,357,2007,0
52.931,1561,2006,0
27.553,339,2023,0
35.168,2413,2018,0
34.15,1763,2009,0
33.658,1949,2007,0
14.229,6566,2006,0
147.227,3064,1996,0
26.182,753,2017,0
37.124,1141,2014,0
25.909,646,2016,0
14.117,316,2009,0
27.209,775,2008,0
20.042,1245,2005,0
207.454,2836,2019,1
15.357,1623,2017,0
34.119,1073,2012,0
25.033,303,2009,0
312.808,487,2024,1
20.08,439,1981,2
35.359,2814,1997,0
32.346,4199,2005,0
17.957,300,2020,0
33.279,669,2019,0
17.753,1091,2016,0
21.813,847,2014,0
37.225,740,2010,0
47.041,797,2021,0
31.886,2191,2017,0
13.052,309,2015,0
47.573,528,1990,2
30.381,2279,1987,2
20.742,411,2015,0
53.748,10121,2011,1
33.508,1951,1994,0
26.222,816,2014,0
13.246,338,2002,0
26.17,1290,2016,0
44.899,1160,2000,0
18.484,848,2020,0
43.515,373,2020,0
85.378,1905,2018,0
16.804,313,2018,0
47.591,1529,2015,0
64.568,1485,1995,0
34.883,334,1971,2
20.095,634,2021,0
18.075,625,2015,0
16.195,528,2005,0
19.011,394,2001,0
28.891,1958,1994,0
172.737,7121,2022,1
38.179,1183,2013,0
18.959,399,1999,0
12.255,378,1982,2
53.174,311,2022,0
46.08,397,2015,0
24.812,1303,2014,0
27.525,621,2011,0
41.655,2094,2010,0
116.886,6898,2010,1
71.242,2737,2008,0
26.297,689,1994,0
102.204,2106,2023,0
64.458,655,1981,2
67.06,347,1996,0
26.316,314,1994,0
20.008,432,1999,0
16.751,403,2006,0
38.266,3123,1999,0
58.793,2736,2020,0
22.821,630,2020,0
23.699,1042,2012,0
72.798,3104,2007,0
58.089,4200,2000,0
204.2,2041,2023,1
34.885,974,2020,0
27.743,637,2020,0
31.731,1132,2018,0
47.493,1402,2015,0
44.803,2677,2014,0
69.531,658,1997,0
16.033,585,2017,0
136.666,8615,2012,1
31.994,1462,2004,0
24.392,453,1996,0
33.112,2875,1999,0
35.857,686,1995,0
51.488,2415,2020,0
137.541,3524,2011,0
25.002,1293,1991,2
49.315,375,1987,2
59.5,770,2023,0
47.61,2855,2019,0
21.103,592,1987,2
14.4,533,2015,0
26.453,1791,2015,0
49.417,1366,2012,0
53.589,3412,2012,0
25.677,993,2007,0
37.585,2024,2010,0
1.071,497,2007,0
48.999,982,1995,0
54.678,2307,1997,0
29.77,311,2023,0
23.176,672,2019,0
28.227,3191,2019,0
0.917,335,2013,0
21.62,1968,2011,0
23.112,2542,2009,0
40.796,1791,2007,0
64.895,2149,2020,0
42.668,1010,2007,0
15.482,355,2021,0
22.604,312,2019,0
103.726,2533,2021,0
18.698,872,2019,0
18.55,372,2019,0
23.173,632,2019,0
149.815,6796,2018,1
70.329,6831,2017,0
37.183,1633,2016,0
45.685,4574,2013,0
30.571,584,2009,0
41.193,1121,2004,0
70.964,3981,2004,0
35.359,536,2023,0
17.274,381,2012,0
29.986,674,2003,0
70.304,1428,2009,0
21.091,1143,2008,0
17.828,621,1996,0
31.233,2185,2000,0
22.308,312,1991,2
30.346,1392,2017,0
32.574,629,2017,0
24.579,641,2008,0
15.494,596,1995,0
60.109,1893,2003,0
17.65,327,1997,0
23.159,593,2021,0
39.059,2615,2016,0
14.154,541,2013,0
24.191,399,1985,2
42.7,538,1998,0
79.981,2852,2001,0
95.928,971,2022,0
9.981,436,2019,0
15.422,498,2019,0
25.141,397,2010,0
15.138,518,2009,0
38.52,676,1983,2
120.465,599,1983,2
21.818,644,2000,0
47.729,1646,2018,0
54.13,2172,2020,0
118.576,4863,2019,0
29.839,614,2011,0
46.571,414,1980,2
40.381,464,2001,0
15.676,687,1967,2
44.139,2576,1993,0
35.721,3772,2000,0
34.944,895,1971,2
10.283,315,2020,0
33.981,6874,2017,0
14.446,417,2006,0
25.464,319,2008,0
45.001,339,2023,0
12.08,618,2018,0
39.56,1309,2016,0
36.144,349,2015,0
43.032,408,1994,0
35.912,412,2023,0
20.922,443,2019,0
74.802,1059,2023,0
32.613,1140,2017,0
40.919,2484,2016,0
14.023,483,2015,0
11.117,446,1983,2
24.108,406,2020,0
9.616,908,2015,0
15.325,308,2015,0
46.145,5896,2013,0
8.844,1030,2006,0
199.077,8146,2020,1
192.623,2249,2016,0
80.397,1768,2004,0
26.435,1604,2008,0
48.925,2496,2005,0
17.11,502,2012,0
39.064,491,1991,2
42.014,757,2010,0
17.933,389,2003,0
17.699,368,1934,2
36.119,1787,2000,0
107.658,15594,2014,1
17.627,310,1991,2
21.227,848,2005,0
30.156,1591,1997,0
42.68,503,1988,2
38.422,372,2023,0
18.562,696,1984,2
23.307,303,1975,2
44.137,1814,1989,2
24.962,920,2017,0
50.373,2827,2013,0
19.862,411,1998,0
22.015,1573,2010,0
45.409,1031,2015,0
53.767,5386,2010,0
71.486,4376,2005,0
39.356,2850,2016,0
28.001,2376,2015,0
22.266,464,2011,0
46.843,1929,1974,2
21.823,760,2022,0
128.165,2104,2021,0
22.886,319,2015,0
23.039,724,1991,2
33.257,2443,1990,2
217.004,442,2024,0
49.631,1564,2023,0
61.464,1306,2021,0
14.373,321,2008,0
60.622,1896,1999,0
50.739,1861,2006,0
14.84,307,2007,0
38.48,4364,2013,0
26.904,510,2012,0
45.323,477,1994,0
32.292,1208,1985,2
117.894,5416,2021,1
52.688,3447,2022,0
33.275,635,2007,0
37.992,766,2019,0
41.779,515,2022,0
29.97,5558,2016,0
25.842,505,2018,0
23.215,901,2020,0
102.025,7081,2017,1
22.935,530,2014,0
45.818,3025,2013,0
41.661,442,2004,0
21.854,619,1996,0
91.358,535,1972,2
34.976,504,1991,2
20.252,1605,2007,0
32.893,1147,1998,0
16.865,322,2019,0
54.75,5727,2016,0
17.069,409,1980,2
17.837,427,2006,0
17.236,725,1985,2
27.968,429,1980,2
47.175,742,2021,0
65.989,620,2023,0
18.68,355,2004,0
59.244,563,1981,2
59.389,1201,2008,0
52.341,1042,1996,0
22.236,493,2016,0
10.553,366,2016,0
16.557,320,2011,0
38.842,657,1978,2
48.884,1283,1990,2
18.603,524,2020,0
17.653,508,2020,0
25.002,1344,2020,0
15.314,326,1982,2
55.388,420,2023,0
33.179,335,1972,2
20.878,522,1997,0
29.008,1032,2020,0
22.307,2504,2012,0
14.457,606,1982,2
17.912,644,2018,0
32.616,1094,2018,0
12.663,361,2014,0
15.821,311,2005,0
24.293,576,1999,0
73.919,3340,2019,0
20.58,415,2016,0
16.4,463,2015,0
53.998,1307,1994,0
18.51,391,1978,2
23.337,368,2022,0
26.031,2819,2016,0
142.556,11942,2012,1
38.561,4236,2000,0
21.88,832,1994,0
18.801,328,2007,0
7.574,964,2020,0
45.617,1449,2006,0
26.006,560,1949,2
30.166,387,2020,0
19.872,314,2020,0
40.305,319,2017,0
92.059,2136,2007,0
57.069,532,2023,0
19.309,507,2017,0
12.692,700,2015,0
17.381,1786,2014,0
30.997,3443,2014,0
16.795,447,2012,0
21.237,625,2011,0
12.951,380,2006,0
24.593,535,2007,0
16.032,369,1995,0
23.904,1476,2001,0
14.715,1344,2018,0
25.857,386,2008,0
36.937,2374,2007,0
34.35,654,2005,0
75.671,6031,2017,0
42.156,1296,2005,0
285.668,354,2024,1
31.476,3157,2005,0
47.432,887,2019,0
21.488,532,2020,0
19.184,533,2014,0
43.531,703,2011,0
49.191,2419,2000,0
33.747,508,1995,0
50.315,322,2023,0
36.66,1367,2013,0
39.974,666,2009,0
21.685,633,2004,0
109.753,13617,2007,1
25.971,303,2022,0
48.831,481,2006,0
85.221,5694,2016,0
39.098,677,2010,0
26.881,637,1978,2
31.258,321,1977,2
16.525,340,1999,0
285.668,354,2024,1
17.696,1072,2019,0
80.536,311,2018,0
9.041,300,2012,0
14.999,844,2012,0
13.805,491,2001,0
17.211,354,1991,2
46.588,2848,2006,0
17.502,1150,2004,0
13.865,491,1976,2
37.335,627,2020,0
21.124,689,2015,0
73.839,5288,2010,0
32.302,3103,2007,0
56.975,2983,2015,0
94.05,1393,2014,0
9.318,300,2006,0
37.689,2041,2008,0
18.256,459,2001,0
43.731,814,1981,2
34.678,1749,2000,0
37.644,636,2020,0
4.115,9312,2006,1
35.929,2626,2007,0
31.127,473,2001,0
25.063,1167,1994,0
11.283,609,2019,0
21.596,1270,2017,0
85.066,8321,2018,1
38.608,1215,2015,0
78.069,5838,2014,0
48.471,692,2010,0
43.574,537,2000,0
32.581,1661,2017,0
57.148,4206,2014,0
22.471,9278,2013,1
17.578,498,2007,0
74.225,1801,1986,2
36.859,3009,2008,0
39.762,1123,2000,0
37.587,510,2022,0
35.596,2702,2015,0
19.775,604,2013,0
19.929,363,2006,0
39.379,794,1998,0
8.615,1644,2000,0
10.974,304,2007,0
70.248,1508,2006,0
78.336,4336,2006,0
44.37,2063,2013,0
29.629,1212,2005,0
33.333,373,2022,0
46.494,869,2012,0
155.48,1322,2021,0
18.58,546,2011,0
39.132,4457,2010,0
16.266,681,2019,0
21.193,2766,2017,0
60.028,10231,2015,1
23.937,718,2007,0
72.505,5185,1996,0
73.099,2471,2021,0
33.274,2147,2018,0
81.991,459,1977,2
127.578,3505,2017,0
38.155,332,2012,0
43.999,5968,2013,0
34.254,442,2018,0
17.38,391,2013,0
27.423,610,2008,0
38.651,591,1987,2
46.709,6459,2005,0
28.195,532,2005,0
25.282,1043,1988,2
18.597,504,2020,0
39.976,2136,2015,0
41.24,5083,2016,0
29.205,684,2008,0
26.331,1303,2018,0
38.912,504,2013,0
22.827,353,1999,0
39.691,873,2017,0
50.475,6393,2013,0
26.895,373,2011,0
31.506,581,2013,0
42.773,2087,2009,0
49.491,1513,2006,0
42.839,538,2019,0
46.448,2310,2015,0
16.584,556,2014,0
28.269,534,2009,0
23.745,1443,2002,0
77.88,2865,2017,0
53.796,4425,2010,0
35.068,1097,1996,0
20.835,1939,1976,2
54.27,810,2022,0
27.933,1987,2018,0
20.585,1600,2015,0
18.216,887,2002,0
44.552,1942,2008,0
33.843,869,1999,0
59.21,1986,1971,2
32.824,344,2019,0
19.925,310,2017,0
16.609,310,1993,2
30.321,821,1994,0
111.286,2768,1980,2
41.776,856,1966,2
26.217,1576,1987,2
74.218,456,2021,0
60.517,307,2022,0
21.839,427,2016,0
21.36,1163,2010,0
28.626,379,2007,0
56.246,930,2007,0
27.036,881,2021,0
35.357,2140,2016,0
29.83,307,1987,2
28.648,591,2000,0
43.623,742,2004,0
40.758,1301,2000,0
19.76,358,2021,0
8.573,425,2020,0
129.339,2716,2023,0
80.748,802,2020,0
26.349,1110,2009,0
42.577,865,2005,0
26.343,363,1991,2
45.734,2776,2006,0
20.49,328,2020,0
19.566,303,2015,0
19.756,469,1988,2
57.233,1969,2005,0
82.308,1516,2022,0
21.172,317,2000,0
16.361,465,2017,0
34.314,393,2013,0
17.199,494,2013,0
32.116,614,1975,2
18.195,362,2006,0
50.171,652,2007,0
35.136,362,1970,2
40.175,724,2011,0
31.713,996,2011,0
29.034,1007,2011,0
15.839,819,2011,0
26.306,1441,2003,0
44.55,412,1986,2
10.322,301,1965,2
18.902,900,2018,0
18.463,479,1970,2
37.785,1822,2004,0
21.841,2631,2009,0
31.681,1310,1990,2
101.413,1823,1989,2
59.367,712,1994,0
39.439,918,1993,2
24.535,1293,2015,0
33.141,1371,1999,0
16.865,430,2016,0
17.685,312,2020,0
24.804,641,2021,0
16.849,387,2014,0
24.0,1096,2007,0
22.884,412,1980,2
58.859,1528,2004,0
26.172,357,1992,2
31.167,410,2022,0
81.995,5830,2010,0
50.4,391,1981,2
24.833,445,1991,2
17.118,563,2018,0
29.467,1341,2011,0
9.039,727,2010,0
27.638,450,2016,0
20.947,737,2014,0
19.875,689,2013,0
21.313,835,2008,0
16.905,451,1986,2
24.209,397,2020,0
19.214,1049,2016,0
13.712,702,2006,0
40.86,1734,2021,0
63.165,2709,2020,0
36.503,1132,2019,0
18.123,512,2019,0
44.594,895,2015,0
22.408,476,2015,0
21.719,782,2013,0
12.408,569,2012,0
79.7,6742,2001,1
58.795,3668,2014,0
226.894,1766,2023,1
43.821,894,2017,0
43.15,4005,2016,0
46.97,1343,2014,0
52.396,6572,2016,0
28.817,322,1960,2
26.506,969,1989,2
32.689,1735,1993,2
32.141,616,2021,0
27.662,359,2004,0
19.705,637,2018,0
21.317,1663,2011,0
20.749,393,2010,0
35.784,367,2010,0
34.579,1194,2001,0
92.389,7042,2010,1
69.573,892,1986,2
32.771,411,2021,0
65.505,7291,2012,1
10.624,816,2001,0
15.979,828,1981,2
35.421,995,2022,0
59.559,837,2022,0
36.544,1401,2001,0
34.382,1776,1997,0
17.255,462,2022,0
26.739,1394,1990,2
66.764,9573,2002,1
75.348,1176,2022,0
28.123,718,2020,0
153.441,9738,2015,1
86.542,1648,1998,0
81.94,4173,2021,0
19.773,312,1985,2
128.469,1088,1993,2
8.077,360,2006,0
29.476,503,2003,0
50.201,1233,1989,2
12.138,358,2019,0
27.082,541,2015,0
55.148,439,1990,2
23.785,437,2017,0
35.431,642,2012,0
27.618,3908,2013,0
63.978,354,1999,0
42.992,744,1995,0
35.399,1598,2006,0
63.411,4260,2018,0
15.954,334,2013,0
19.379,388,1982,2
74.822,1276,2008,0
54.184,1309,2005,0
160.595,5313,1992,1
38.676,2827,2013,0
51.816,5216,2010,0
112.014,7553,2018,1
33.069,3348,2004,0
31.298,556,2020,0
67.34,2078,2012,0
26.753,459,2008,0
27.08,1653,2003,0
20.698,516,2018,0
14.047,617,2013,0
17.128,367,1988,2
49.439,745,1996,0
97.168,6663,2000,1
28.88,2749,2007,0
44.525,2931,1997,0
18.882,484,2019,0
43.327,4911,2016,0
33.037,670,1993,2
12.049,511,1955,2
24.293,1969,2002,0
49.047,1541,2005,0
91.937,4643,2023,0
38.49,935,2021,0
19.008,1981,2011,0
34.151,2995,2009,0
59.62,1928,2002,0
71.149,2713,2004,0
42.754,553,2022,0
33.934,4951,2007,0
66.934,1158,2018,0
38.19,421,2011,0
28.36,814,2007,0
32.335,575,1991,2
14.436,355,1985,2
80.535,4557,2019,0
47.592,753,2002,0
18.247,351,2005,0
41.751,1215,1995,0
98.131,2553,2003,0
44.597,3741,2016,0
71.593,5531,2016,0
113.284,6402,2012,1
32.549,1473,2010,0
21.713,521,1990,2
95.325,9270,2008,1
34.714,512,2017,0
17.008,358,1980,2
20.111,436,1984,2
24.116,3701,2017,0
47.597,436,2002,0
52.039,983,2005,0
25.161,4138,2004,0
