popularity,vote_count
37.687,862
63.798,415
10.432,1036
29.329,932
18.175,718
18.866,380
16.782,392
30.642,1205
13.171,474
34.313,1551
109.087,2415
12.836,609
27.128,347
72.271,1098
22.443,340
19.946,1371
26.39,1093
21.496,404
32.13,507
61.391,1947
12.616,380
22.808,394
63.613,4266
13.479,305
18.794,303
25.057,1018
34.731,358
13.779,327
7.173,404
37.843,541
48.126,361
19.362,1042
18.068,655
57.511,491
25.139,537
39.864,572
90.557,1956
22.233,311
58.538,1299
63.23,527
15.293,435
72.876,1764
28.993,1329
30.379,1057
21.316,490
80.961,1862
54.038,3128
44.895,938
40.947,735
14.986,343
42.858,2000
38.069,788
19.675,891
43.543,648
19.86,533
16.337,1060
123.529,1318
80.66,1910
21.628,1285
24.971,381
35.885,441
44.535,2914
30.042,300
34.632,965
71.534,1604
18.044,641
36.679,2832
27.989,825
11.323,307
24.119,347
49.575,479
15.772,769
38.831,324
51.07,643
27.371,396
59.884,1140
44.619,521
17.379,640
93.359,1476
46.303,916
17.345,334
36.491,770
132.062,6554
30.574,2335
165.843,2947
8.717,666
17.172,317
27.081,313
39.145,490
40.288,1786
27.072,577
12.739,468
21.858,608
24.415,341
26.225,838
12.344,326
32.732,339
44.243,338
0.6,1178
52.582,666
57.244,1529
18.738,438
31.723,1691
21.517,812
34.192,972
38.996,328
78.669,459
25.655,703
24.557,1301
35.769,414
10.483,318
35.274,2403
74.951,762
14.001,458
7.951,373
78.732,1581
24.035,512
21.831,419
18.952,1553
17.168,348
39.21,7527
120.431,4957
18.2,1162
22.513,635
51.897,815
26.411,2947
16.292,304
16.178,730
21.189,638
16.096,393
19.161,560
48.288,978
26.81,1256
20.818,750
36.849,1094
28.391,2390
13.313,364
25.269,315
21.206,759
28.796,531
40.137,758
33.95,602
53.601,1183
17.762,323
12.044,524
12.789,662
28.621,1807
21.026,619
166.6,3960
26.254,962
38.667,2107
47.16,1276
33.746,361
45.889,654
19.904,753
25.139,1387
25.164,406
14.102,364
31.281,655
17.926,914
11.25,563
31.709,387
43.195,988
44.633,3435
53.689,902
17.053,332
19.751,500
30.453,1167
20.209,430
35.167,826
32.776,1558
27.009,412
34.358,666
43.669,392
23.572,804
160.663,675
25.963,618
87.879,562
62.196,888
15.272,345
28.023,769
21.42,320
15.274,471
44.094,869
73.404,951
14.198,935
49.226,1058
42.112,914
36.991,1530
12.389,314
19.534,458
33.38,501
19.714,1968
18.382,726
19.877,572
20.392,487
58.087,1833
32.908,965
454.747,6186
21.523,356
36.284,328
49.899,771
63.241,861
43.59,767
37.171,408
37.16,1335
50.074,561
74.132,3040
25.32,418
10.604,439
28.423,982
33.124,326
43.328,433
24.802,987
231.029,3653
22.482,327
10.82,322
46.237,1842
27.992,339
27.826,1413
27.169,695
23.568,1168
21.296,332
30.068,319
14.792,357
35.36,358
34.231,1135
20.78,856
53.336,6206
34.059,1189
53.174,783
42.817,2352
26.886,1009
35.149,3199
13.786,551
38.541,595
15.555,428
20.082,738
22.371,631
21.083,1264
45.772,300
47.979,361
9.156,899
17.864,635
19.673,797
34.022,816
76.946,585
23.217,335
16.692,333
38.989,1243
14.814,366
33.205,443
30.443,730
23.558,308
30.83,448
16.845,935
56.202,5846
21.345,536
37.222,1010
81.188,690
29.781,468
41.913,1789
23.564,1326
32.622,953
28.038,611
7.187,330
24.631,396
37.288,1602
11.058,341
21.504,636
24.875,320
42.861,578
70.858,303
33.113,672
28.628,515
20.178,965
24.702,1069
12.978,403
10.667,333
25.038,891
45.613,303
44.674,1579
34.647,563
25.545,1392
7.428,377
12.382,759
40.134,2903
11.469,444
26.216,1358
23.879,1847
27.459,1790
17.062,1369
35.47,392
41.963,1408
20.091,624
22.734,498
31.117,649
20.521,531
13.497,395
41.329,716
48.092,1682
28.22,630
22.266,367
18.834,969
19.551,822
24.533,432
40.522,1504
33.878,872
157.524,4873
49.586,490
14.377,454
15.3,353
20.634,986
37.991,1028
23.16,338
36.875,593
18.92,325
42.968,2081
16.207,341
49.897,1720
19.01,519
44.639,545
50.601,301
26.867,1120
21.243,413
41.377,723
16.59,366
21.401,631
20.813,433
33.167,400
43.595,603
44.656,1688
6.609,428
28.039,622
23.944,617
58.772,394
8.973,404
42.151,337
15.511,499
27.589,386
28.999,464
36.323,1196
13.098,374
13.945,361
53.444,3722
13.631,439
58.531,1838
46.931,1354
16.484,364
18.27,540
29.953,877
49.466,557
14.25,551
11.208,362
22.394,453
66.907,2162
33.767,353
26.232,588
23.607,412
21.94,344
23.067,604
41.946,2192
26.032,1901
23.295,1295
31.581,2305
30.679,596
13.656,361
21.414,493
64.583,1521
40.037,643
64.577,6343
38.004,317
29.146,786
33.1,1350
25.436,855
26.767,417
104.583,2374
13.674,730
7.375,318
24.403,687
16.448,378
8.369,831
23.019,306
21.254,1317
31.666,652
19.372,333
15.892,559
79.204,1423
33.12,963
17.513,301
51.722,2725
10.329,319
26.965,1040
50.903,521
20.304,1186
100.171,7002
37.598,1380
30.293,1439
60.924,532
30.066,399
28.58,412
52.294,1202
45.252,2566
42.09,1487
12.383,314
93.734,516
41.454,722
11.509,491
56.168,2131
31.523,802
38.743,449
16.121,431
26.669,1186
25.579,939
21.256,520
13.631,303
51.361,650
38.689,683
16.92,338
40.963,2126
27.655,506
24.969,1029
22.195,364
26.999,454
18.773,311
18.501,335
37.956,3138
25.131,1250
34.893,1376
25.173,480
18.781,556
25.15,334
59.953,450
32.649,445
13.77,368
23.821,426
2.593,497
45.873,1750
13.031,624
9.789,444
19.151,334
28.316,1131
17.203,317
26.781,727
39.995,330
40.532,350
48.207,1490
25.442,553
7.155,419
15.373,470
20.627,487
20.417,402
35.112,339
25.8,743
44.316,599
80.377,2326
72.674,415
29.066,471
40.292,693
37.542,408
9.4,363
19.279,384
40.303,323
43.121,1763
24.81,570
15.293,418
36.354,391
16.695,660
21.658,531
22.368,826
17.401,674
59.067,3654
29.414,453
61.354,1557
58.128,403
41.147,409
19.303,573
16.297,315
42.69,623
26.322,590
20.67,365
15.889,351
19.902,503
31.044,1248
49.014,347
240.422,2419
25.056,500
11.266,505
32.565,726
12.535,402
26.357,329
23.244,473
27.15,416
26.247,490
16.714,560
22.287,902
33.047,470
32.652,870
20.705,956
59.619,1791
20.577,978
25.435,360
23.407,316
14.069,303
64.596,852
33.747,361
130.162,1316
23.209,447
53.019,882
22.507,676
69.874,469
76.943,1376
33.726,562
32.729,389
13.188,391
94.125,2152
38.797,489
45.984,318
13.192,360
21.421,1987
10.296,314
20.433,518
11.295,321
17.786,495
29.62,1299
40.026,455
13.123,396
23.088,309
30.729,450
14.255,484
34.493,403
14.777,432
18.189,491
15.525,579
20.775,539
42.535,390
47.839,369
49.784,581
100.228,1276
19.89,612
11.288,520
31.215,434
44.218,356
40.41,415
13.84,371
45.958,1265
14.175,467
38.964,384
49.83,2698
103.439,1202
27.255,366
19.946,444
15.878,341
7.926,336
34.786,370
18.898,331
15.528,343
27.221,311
32.396,721
21.644,305
24.897,1278
24.048,486
21.409,434
48.384,583
22.854,328
8.387,574
25.476,464
13.326,478
33.292,807
26.249,674
16.429,544
45.137,923
16.455,322
25.568,797
21.01,348
14.641,760
29.934,557
16.091,846
35.058,411
49.133,943
21.041,634
165.067,1012
14.227,327
14.205,304
35.791,416
29.4,594
60.14,3836
20.897,305
28.067,824
23.044,513
13.107,328
21.909,321
35.236,396
27.218,477
30.288,415
26.258,630
23.656,320
15.32,504
22.295,304
70.212,1192
107.154,3196
42.598,519
29.845,548
34.995,1560
23.424,324
62.098,1394
128.349,2216
29.458,433
20.507,624
25.562,330
27.314,1181
40.564,413
16.36,420
21.349,383
37.506,915
42.367,359
28.052,673
22.007,353
40.234,695
27.618,366
37.794,339
12.847,352
25.931,689
25.032,1132
28.617,390
34.185,1209
11.087,530
25.402,680
44.729,392
6.29,405
19.866,497
53.513,1157
41.24,1205
26.418,313
36.506,370
10.404,308
20.773,456
20.514,1041
100.09,5799
30.796,448
41.885,1251
27.38,678
28.069,397
19.073,336
23.257,355
56.496,525
15.878,431
25.904,461
19.212,340
46.617,2020
141.661,4808
38.877,602
71.802,997
11.413,387
31.912,556
24.133,455
57.138,1225
68.631,1924
17.562,386
9.78,514
37.718,1243
210.576,813
19.777,773
17.47,320
100.627,3837
48.481,619
64.147,1241
8.07,594
36.631,937
21.91,450
20.651,360
1.007,608
10.661,514
37.749,1768
22.963,794
22.394,677
66.258,919
25.2,522
19.732,348
18.999,657
35.76,359
10.67,477
13.652,354
72.163,523
11.903,698
34.909,967
62.035,1606
13.226,300
41.831,438
25.133,1341
37.815,759
7.217,445
22.031,457
31.655,404
44.373,396
20.264,1525
5.477,429
56.423,1475
31.319,731
27.628,340
16.574,1315
15.683,327
19.224,438
43.906,805
17.977,574
48.33,989
15.639,369
51.446,1980
9.915,320
